(26, 21),N,{(26, 23): 0.2, (26, 22): 0.8}
(40, 26),E,{(42, 26): 0.2, (41, 26): 0.8}
(40, 26),W,{(38, 26): 0.2, (39, 26): 0.8}
(6, 33),N,{(6, 35): 0.2, (6, 34): 0.8}
(6, 33),S,{(6, 31): 0.2, (6, 32): 0.8}
(6, 33),E,{(8, 33): 0.2, (7, 33): 0.8}
(6, 33),W,{(4, 33): 0.2, (5, 33): 0.8}
(10, 3),N,{(10, 5): 0.2, (10, 4): 0.8}
(10, 3),S,{(10, 1): 0.2, (10, 2): 0.8}
(10, 3),E,{(12, 3): 0.2, (11, 3): 0.8}
(10, 3),W,{(8, 3): 0.2, (9, 3): 0.8}
(33, 23),N,{(33, 25): 0.2, (33, 24): 0.8}
(33, 23),S,{(33, 21): 0.2, (33, 22): 0.8}
(33, 23),E,{(35, 23): 0.2, (34, 23): 0.8}
(33, 23),W,{(31, 23): 0.2, (32, 23): 0.8}
(25, 19),N,{(25, 21): 0.2, (25, 20): 0.8}
(25, 19),S,{(25, 17): 0.2, (25, 18): 0.8}
(25, 19),E,{(27, 19): 0.2, (26, 19): 0.8}
(25, 19),W,{(23, 19): 0.2, (24, 19): 0.8}
(10, 39),N,{(10, 41): 0.2, (10, 40): 0.8}
(10, 39),S,{(10, 37): 0.2, (10, 38): 0.8}
(10, 39),E,{(12, 39): 0.2, (11, 39): 0.8}
(10, 39),W,{(8, 39): 0.2, (9, 39): 0.8}
(2, 35),N,{(2, 37): 0.2, (2, 36): 0.8}
(2, 35),S,{(2, 33): 0.2, (2, 34): 0.8}
(2, 35),E,{(4, 35): 0.2, (3, 35): 0.8}
(2, 35),W,{(0, 35): 0.2, (1, 35): 0.8}
(3, 0),N,{(3, 2): 0.2, (3, 1): 0.8}
(3, 0),E,{(5, 0): 0.2, (4, 0): 0.8}
(3, 0),W,{(1, 0): 0.2, (2, 0): 0.8}
(3, 0),S,{(3, 0): 1}
(43, 36),N,{(43, 38): 0.2, (43, 37): 0.8}
(43, 36),S,{(43, 34): 0.2, (43, 35): 0.8}
(43, 36),E,{(45, 36): 0.2, (44, 36): 0.8}
(43, 36),W,{(41, 36): 0.2, (42, 36): 0.8}
(22, 13),N,{(22, 15): 0.2, (22, 14): 0.8}
(22, 13),S,{(22, 11): 0.2, (22, 12): 0.8}
(22, 13),E,{(24, 13): 0.2, (23, 13): 0.8}
(22, 13),W,{(20, 13): 0.2, (21, 13): 0.8}
(14, 9),N,{(14, 11): 0.2, (14, 10): 0.8}
(14, 9),S,{(14, 7): 0.2, (14, 8): 0.8}
(14, 9),E,{(16, 9): 0.2, (15, 9): 0.8}
(14, 9),W,{(12, 9): 0.2, (13, 9): 0.8}
(17, 20),N,{(17, 22): 0.2, (17, 21): 0.8}
(17, 20),S,{(17, 18): 0.2, (17, 19): 0.8}
(17, 20),E,{(19, 20): 0.2, (18, 20): 0.8}
(17, 20),W,{(15, 20): 0.2, (16, 20): 0.8}
(36, 33),N,{(36, 35): 0.2, (36, 34): 0.8}
(36, 33),S,{(36, 31): 0.2, (36, 32): 0.8}
(36, 33),E,{(38, 33): 0.2, (37, 33): 0.8}
(36, 33),W,{(34, 33): 0.2, (35, 33): 0.8}
(28, 29),N,{(28, 31): 0.2, (28, 30): 0.8}
(28, 29),S,{(28, 27): 0.2, (28, 28): 0.8}
(28, 29),E,{(30, 29): 0.2, (29, 29): 0.8}
(28, 29),W,{(26, 29): 0.2, (27, 29): 0.8}
(47, 42),N,{(47, 44): 0.2, (47, 43): 0.8}
(47, 42),S,{(47, 40): 0.2, (47, 41): 0.8}
(47, 42),E,{(49, 42): 0.2, (48, 42): 0.8}
(47, 42),W,{(45, 42): 0.2, (46, 42): 0.8}
(48, 7),N,{(48, 9): 0.2, (48, 8): 0.8}
(48, 7),S,{(48, 5): 0.2, (48, 6): 0.8}
(48, 7),E,{(50, 7): 0.2, (49, 7): 0.8}
(48, 7),W,{(46, 7): 0.2, (47, 7): 0.8}
(40, 3),N,{(40, 5): 0.2, (40, 4): 0.8}
(40, 3),S,{(40, 1): 0.2, (40, 2): 0.8}
(40, 3),E,{(42, 3): 0.2, (41, 3): 0.8}
(40, 3),W,{(38, 3): 0.2, (39, 3): 0.8}
(5, 45),S,{(5, 43): 0.2, (5, 44): 0.8}
(5, 45),E,{(7, 45): 0.2, (6, 45): 0.8}
(5, 45),W,{(3, 45): 0.2, (4, 45): 0.8}
(5, 45),N,{(5, 45): 1}
(6, 10),N,{(6, 12): 0.2, (6, 11): 0.8}
(6, 10),S,{(6, 8): 0.2, (6, 9): 0.8}
(6, 10),E,{(8, 10): 0.2, (7, 10): 0.8}
(6, 10),W,{(4, 10): 0.2, (5, 10): 0.8}
(29, 30),N,{(29, 32): 0.2, (29, 31): 0.8}
(29, 30),S,{(29, 28): 0.2, (29, 29): 0.8}
(29, 30),E,{(31, 30): 0.2, (30, 30): 0.8}
(29, 30),W,{(27, 30): 0.2, (28, 30): 0.8}
(21, 26),N,{(21, 28): 0.2, (21, 27): 0.8}
(21, 26),S,{(21, 24): 0.2, (21, 25): 0.8}
(21, 26),E,{(23, 26): 0.2, (22, 26): 0.8}
(21, 26),W,{(19, 26): 0.2, (20, 26): 0.8}
(41, 4),N,{(41, 6): 0.2, (41, 5): 0.8}
(41, 4),S,{(41, 2): 0.2, (41, 3): 0.8}
(41, 4),E,{(43, 4): 0.2, (42, 4): 0.8}
(41, 4),W,{(39, 4): 0.2, (40, 4): 0.8}
(33, 0),N,{(33, 2): 0.2, (33, 1): 0.8}
(33, 0),E,{(35, 0): 0.2, (34, 0): 0.8}
(33, 0),W,{(31, 0): 0.2, (32, 0): 0.8}
(33, 0),S,{(33, 0): 1}
(39, 43),N,{(39, 45): 0.2, (39, 44): 0.8}
(39, 43),S,{(39, 41): 0.2, (39, 42): 0.8}
(39, 43),E,{(41, 43): 0.2, (40, 43): 0.8}
(39, 43),W,{(37, 43): 0.2, (38, 43): 0.8}
(44, 9),N,{(44, 11): 0.2, (44, 10): 0.8}
(44, 9),S,{(44, 7): 0.2, (44, 8): 0.8}
(44, 9),E,{(46, 9): 0.2, (45, 9): 0.8}
(44, 9),W,{(42, 9): 0.2, (43, 9): 0.8}
(10, 16),N,{(10, 18): 0.2, (10, 17): 0.8}
(10, 16),S,{(10, 14): 0.2, (10, 15): 0.8}
(10, 16),E,{(12, 16): 0.2, (11, 16): 0.8}
(10, 16),W,{(8, 16): 0.2, (9, 16): 0.8}
(2, 12),N,{(2, 14): 0.2, (2, 13): 0.8}
(2, 12),S,{(2, 10): 0.2, (2, 11): 0.8}
(2, 12),E,{(4, 12): 0.2, (3, 12): 0.8}
(2, 12),W,{(0, 12): 0.2, (1, 12): 0.8}
(13, 27),N,{(13, 29): 0.2, (13, 28): 0.8}
(13, 27),S,{(13, 25): 0.2, (13, 26): 0.8}
(13, 27),E,{(15, 27): 0.2, (14, 27): 0.8}
(13, 27),W,{(11, 27): 0.2, (12, 27): 0.8}
(32, 40),N,{(32, 42): 0.2, (32, 41): 0.8}
(32, 40),S,{(32, 38): 0.2, (32, 39): 0.8}
(32, 40),E,{(34, 40): 0.2, (33, 40): 0.8}
(32, 40),W,{(30, 40): 0.2, (31, 40): 0.8}
(24, 36),N,{(24, 38): 0.2, (24, 37): 0.8}
(24, 36),S,{(24, 34): 0.2, (24, 35): 0.8}
(24, 36),E,{(26, 36): 0.2, (25, 36): 0.8}
(24, 36),W,{(22, 36): 0.2, (23, 36): 0.8}
(16, 32),N,{(16, 34): 0.2, (16, 33): 0.8}
(16, 32),S,{(16, 30): 0.2, (16, 31): 0.8}
(16, 32),E,{(18, 32): 0.2, (17, 32): 0.8}
(16, 32),W,{(14, 32): 0.2, (15, 32): 0.8}
(35, 45),S,{(35, 43): 0.2, (35, 44): 0.8}
(35, 45),E,{(37, 45): 0.2, (36, 45): 0.8}
(35, 45),W,{(33, 45): 0.2, (34, 45): 0.8}
(35, 45),N,{(35, 45): 1}
(36, 10),N,{(36, 12): 0.2, (36, 11): 0.8}
(36, 10),S,{(36, 8): 0.2, (36, 9): 0.8}
(36, 10),E,{(38, 10): 0.2, (37, 10): 0.8}
(36, 10),W,{(34, 10): 0.2, (35, 10): 0.8}
(28, 6),N,{(28, 8): 0.2, (28, 7): 0.8}
(28, 6),S,{(28, 4): 0.2, (28, 5): 0.8}
(28, 6),E,{(30, 6): 0.2, (29, 6): 0.8}
(28, 6),W,{(26, 6): 0.2, (27, 6): 0.8}
(47, 19),N,{(47, 21): 0.2, (47, 20): 0.8}
(47, 19),S,{(47, 17): 0.2, (47, 18): 0.8}
(47, 19),E,{(49, 19): 0.2, (48, 19): 0.8}
(47, 19),W,{(45, 19): 0.2, (46, 19): 0.8}
(5, 22),N,{(5, 24): 0.2, (5, 23): 0.8}
(5, 22),S,{(5, 20): 0.2, (5, 21): 0.8}
(5, 22),E,{(7, 22): 0.2, (6, 22): 0.8}
(5, 22),W,{(3, 22): 0.2, (4, 22): 0.8}
(17, 33),N,{(17, 35): 0.2, (17, 34): 0.8}
(17, 33),S,{(17, 31): 0.2, (17, 32): 0.8}
(17, 33),E,{(19, 33): 0.2, (18, 33): 0.8}
(17, 33),W,{(15, 33): 0.2, (16, 33): 0.8}
(9, 29),N,{(9, 31): 0.2, (9, 30): 0.8}
(9, 29),S,{(9, 27): 0.2, (9, 28): 0.8}
(9, 29),E,{(11, 29): 0.2, (10, 29): 0.8}
(9, 29),W,{(7, 29): 0.2, (8, 29): 0.8}
(28, 42),N,{(28, 44): 0.2, (28, 43): 0.8}
(28, 42),S,{(28, 40): 0.2, (28, 41): 0.8}
(28, 42),E,{(30, 42): 0.2, (29, 42): 0.8}
(28, 42),W,{(26, 42): 0.2, (27, 42): 0.8}
(29, 7),N,{(29, 9): 0.2, (29, 8): 0.8}
(29, 7),S,{(29, 5): 0.2, (29, 6): 0.8}
(29, 7),E,{(31, 7): 0.2, (30, 7): 0.8}
(29, 7),W,{(27, 7): 0.2, (28, 7): 0.8}
(48, 20),N,{(48, 22): 0.2, (48, 21): 0.8}
(48, 20),S,{(48, 18): 0.2, (48, 19): 0.8}
(48, 20),E,{(50, 20): 0.2, (49, 20): 0.8}
(48, 20),W,{(46, 20): 0.2, (47, 20): 0.8}
(21, 3),N,{(21, 5): 0.2, (21, 4): 0.8}
(21, 3),S,{(21, 1): 0.2, (21, 2): 0.8}
(21, 3),E,{(23, 3): 0.2, (22, 3): 0.8}
(21, 3),W,{(19, 3): 0.2, (20, 3): 0.8}
(40, 16),N,{(40, 18): 0.2, (40, 17): 0.8}
(40, 16),S,{(40, 14): 0.2, (40, 15): 0.8}
(40, 16),E,{(42, 16): 0.2, (41, 16): 0.8}
(40, 16),W,{(38, 16): 0.2, (39, 16): 0.8}
(6, 23),N,{(6, 25): 0.2, (6, 24): 0.8}
(6, 23),S,{(6, 21): 0.2, (6, 22): 0.8}
(6, 23),E,{(8, 23): 0.2, (7, 23): 0.8}
(6, 23),W,{(4, 23): 0.2, (5, 23): 0.8}
(20, 43),N,{(20, 45): 0.2, (20, 44): 0.8}
(20, 43),S,{(20, 41): 0.2, (20, 42): 0.8}
(20, 43),E,{(22, 43): 0.2, (21, 43): 0.8}
(20, 43),W,{(18, 43): 0.2, (19, 43): 0.8}
(25, 9),N,{(25, 11): 0.2, (25, 10): 0.8}
(25, 9),S,{(25, 7): 0.2, (25, 8): 0.8}
(25, 9),E,{(27, 9): 0.2, (26, 9): 0.8}
(25, 9),W,{(23, 9): 0.2, (24, 9): 0.8}
(12, 39),N,{(12, 41): 0.2, (12, 40): 0.8}
(12, 39),S,{(12, 37): 0.2, (12, 38): 0.8}
(12, 39),E,{(14, 39): 0.2, (13, 39): 0.8}
(12, 39),W,{(10, 39): 0.2, (11, 39): 0.8}
(32, 17),N,{(32, 19): 0.2, (32, 18): 0.8}
(32, 17),S,{(32, 15): 0.2, (32, 16): 0.8}
(32, 17),E,{(34, 17): 0.2, (33, 17): 0.8}
(32, 17),W,{(30, 17): 0.2, (31, 17): 0.8}
(24, 13),N,{(24, 15): 0.2, (24, 14): 0.8}
(24, 13),S,{(24, 11): 0.2, (24, 12): 0.8}
(24, 13),E,{(26, 13): 0.2, (25, 13): 0.8}
(24, 13),W,{(22, 13): 0.2, (23, 13): 0.8}
(43, 26),N,{(43, 28): 0.2, (43, 27): 0.8}
(43, 26),S,{(43, 24): 0.2, (43, 25): 0.8}
(43, 26),E,{(45, 26): 0.2, (44, 26): 0.8}
(43, 26),W,{(41, 26): 0.2, (42, 26): 0.8}
(35, 22),N,{(35, 24): 0.2, (35, 23): 0.8}
(35, 22),S,{(35, 20): 0.2, (35, 21): 0.8}
(35, 22),E,{(37, 22): 0.2, (36, 22): 0.8}
(35, 22),W,{(33, 22): 0.2, (34, 22): 0.8}
(1, 29),N,{(1, 31): 0.2, (1, 30): 0.8}
(1, 29),S,{(1, 27): 0.2, (1, 28): 0.8}
(1, 29),E,{(3, 29): 0.2, (2, 29): 0.8}
(1, 29),W,{(0, 29): 1.0}
(13, 40),N,{(13, 42): 0.2, (13, 41): 0.8}
(13, 40),S,{(13, 38): 0.2, (13, 39): 0.8}
(13, 40),E,{(15, 40): 0.2, (14, 40): 0.8}
(13, 40),W,{(11, 40): 0.2, (12, 40): 0.8}
(16, 45),S,{(16, 43): 0.2, (16, 44): 0.8}
(16, 45),E,{(18, 45): 0.2, (17, 45): 0.8}
(16, 45),W,{(14, 45): 0.2, (15, 45): 0.8}
(16, 45),N,{(16, 45): 1}
(17, 10),N,{(17, 12): 0.2, (17, 11): 0.8}
(17, 10),S,{(17, 8): 0.2, (17, 9): 0.8}
(17, 10),E,{(19, 10): 0.2, (18, 10): 0.8}
(17, 10),W,{(15, 10): 0.2, (16, 10): 0.8}
(36, 23),N,{(36, 25): 0.2, (36, 24): 0.8}
(36, 23),S,{(36, 21): 0.2, (36, 22): 0.8}
(36, 23),E,{(38, 23): 0.2, (37, 23): 0.8}
(36, 23),W,{(34, 23): 0.2, (35, 23): 0.8}
(9, 6),N,{(9, 8): 0.2, (9, 7): 0.8}
(9, 6),S,{(9, 4): 0.2, (9, 5): 0.8}
(9, 6),E,{(11, 6): 0.2, (10, 6): 0.8}
(9, 6),W,{(7, 6): 0.2, (8, 6): 0.8}
(28, 19),N,{(28, 21): 0.2, (28, 20): 0.8}
(28, 19),S,{(28, 17): 0.2, (28, 18): 0.8}
(28, 19),E,{(30, 19): 0.2, (29, 19): 0.8}
(28, 19),W,{(26, 19): 0.2, (27, 19): 0.8}
(47, 32),N,{(47, 34): 0.2, (47, 33): 0.8}
(47, 32),S,{(47, 30): 0.2, (47, 31): 0.8}
(47, 32),E,{(49, 32): 0.2, (48, 32): 0.8}
(47, 32),W,{(45, 32): 0.2, (46, 32): 0.8}
(5, 35),N,{(5, 37): 0.2, (5, 36): 0.8}
(5, 35),S,{(5, 33): 0.2, (5, 34): 0.8}
(5, 35),E,{(7, 35): 0.2, (6, 35): 0.8}
(5, 35),W,{(3, 35): 0.2, (4, 35): 0.8}
(6, 0),N,{(6, 2): 0.2, (6, 1): 0.8}
(6, 0),E,{(8, 0): 0.2, (7, 0): 0.8}
(6, 0),W,{(4, 0): 0.2, (5, 0): 0.8}
(6, 0),S,{(6, 0): 1}
(50, 43),N,{(50, 45): 0.2, (50, 44): 0.8}
(50, 43),S,{(50, 41): 0.2, (50, 42): 0.8}
(50, 43),W,{(48, 43): 0.2, (49, 43): 0.8}
(50, 43),E,{(50, 43): 1}
(42, 39),N,{(42, 41): 0.2, (42, 40): 0.8}
(42, 39),S,{(42, 37): 0.2, (42, 38): 0.8}
(42, 39),E,{(44, 39): 0.2, (43, 39): 0.8}
(42, 39),W,{(40, 39): 0.2, (41, 39): 0.8}
(21, 16),N,{(21, 18): 0.2, (21, 17): 0.8}
(21, 16),S,{(21, 14): 0.2, (21, 15): 0.8}
(21, 16),E,{(23, 16): 0.2, (22, 16): 0.8}
(21, 16),W,{(19, 16): 0.2, (20, 16): 0.8}
(20, 20),N,{(20, 22): 0.2, (20, 21): 0.8}
(20, 20),S,{(20, 18): 0.2, (20, 19): 0.8}
(20, 20),E,{(22, 20): 0.2, (21, 20): 0.8}
(20, 20),W,{(18, 20): 0.2, (19, 20): 0.8}
(39, 33),N,{(39, 35): 0.2, (39, 34): 0.8}
(39, 33),S,{(39, 31): 0.2, (39, 32): 0.8}
(39, 33),E,{(41, 33): 0.2, (40, 33): 0.8}
(39, 33),W,{(37, 33): 0.2, (38, 33): 0.8}
(31, 29),N,{(31, 31): 0.2, (31, 30): 0.8}
(31, 29),S,{(31, 27): 0.2, (31, 28): 0.8}
(31, 29),E,{(33, 29): 0.2, (32, 29): 0.8}
(31, 29),W,{(29, 29): 0.2, (30, 29): 0.8}
(10, 6),N,{(10, 8): 0.2, (10, 7): 0.8}
(10, 6),S,{(10, 4): 0.2, (10, 5): 0.8}
(10, 6),E,{(12, 6): 0.2, (11, 6): 0.8}
(10, 6),W,{(8, 6): 0.2, (9, 6): 0.8}
(23, 25),N,{(23, 27): 0.2, (23, 26): 0.8}
(23, 25),S,{(23, 23): 0.2, (23, 24): 0.8}
(23, 25),E,{(25, 25): 0.2, (24, 25): 0.8}
(23, 25),W,{(21, 25): 0.2, (22, 25): 0.8}
(2, 2),N,{(2, 4): 0.2, (2, 3): 0.8}
(2, 2),S,{(2, 0): 0.2, (2, 1): 0.8}
(2, 2),E,{(4, 2): 0.2, (3, 2): 0.8}
(2, 2),W,{(0, 2): 0.2, (1, 2): 0.8}
(43, 3),N,{(43, 5): 0.2, (43, 4): 0.8}
(43, 3),S,{(43, 1): 0.2, (43, 2): 0.8}
(43, 3),E,{(45, 3): 0.2, (44, 3): 0.8}
(43, 3),W,{(41, 3): 0.2, (42, 3): 0.8}
(13, 17),N,{(13, 19): 0.2, (13, 18): 0.8}
(13, 17),S,{(13, 15): 0.2, (13, 16): 0.8}
(13, 17),E,{(15, 17): 0.2, (14, 17): 0.8}
(13, 17),W,{(11, 17): 0.2, (12, 17): 0.8}
(32, 30),N,{(32, 32): 0.2, (32, 31): 0.8}
(32, 30),S,{(32, 28): 0.2, (32, 29): 0.8}
(32, 30),E,{(34, 30): 0.2, (33, 30): 0.8}
(32, 30),W,{(30, 30): 0.2, (31, 30): 0.8}
(24, 26),N,{(24, 28): 0.2, (24, 27): 0.8}
(24, 26),S,{(24, 24): 0.2, (24, 25): 0.8}
(24, 26),E,{(26, 26): 0.2, (25, 26): 0.8}
(24, 26),W,{(22, 26): 0.2, (23, 26): 0.8}
(43, 39),N,{(43, 41): 0.2, (43, 40): 0.8}
(43, 39),S,{(43, 37): 0.2, (43, 38): 0.8}
(43, 39),E,{(45, 39): 0.2, (44, 39): 0.8}
(43, 39),W,{(41, 39): 0.2, (42, 39): 0.8}
(16, 22),N,{(16, 24): 0.2, (16, 23): 0.8}
(16, 22),S,{(16, 20): 0.2, (16, 21): 0.8}
(16, 22),E,{(18, 22): 0.2, (17, 22): 0.8}
(16, 22),W,{(14, 22): 0.2, (15, 22): 0.8}
(35, 35),N,{(35, 37): 0.2, (35, 36): 0.8}
(35, 35),S,{(35, 33): 0.2, (35, 34): 0.8}
(35, 35),E,{(37, 35): 0.2, (36, 35): 0.8}
(35, 35),W,{(33, 35): 0.2, (34, 35): 0.8}
(36, 0),N,{(36, 2): 0.2, (36, 1): 0.8}
(36, 0),E,{(38, 0): 0.2, (37, 0): 0.8}
(36, 0),W,{(34, 0): 0.2, (35, 0): 0.8}
(36, 0),S,{(36, 0): 1}
(1, 42),N,{(1, 44): 0.2, (1, 43): 0.8}
(1, 42),S,{(1, 40): 0.2, (1, 41): 0.8}
(1, 42),E,{(3, 42): 0.2, (2, 42): 0.8}
(1, 42),W,{(0, 42): 1.0}
(47, 9),N,{(47, 11): 0.2, (47, 10): 0.8}
(47, 9),S,{(47, 7): 0.2, (47, 8): 0.8}
(47, 9),E,{(49, 9): 0.2, (48, 9): 0.8}
(47, 9),W,{(45, 9): 0.2, (46, 9): 0.8}
(5, 12),N,{(5, 14): 0.2, (5, 13): 0.8}
(5, 12),S,{(5, 10): 0.2, (5, 11): 0.8}
(5, 12),E,{(7, 12): 0.2, (6, 12): 0.8}
(5, 12),W,{(3, 12): 0.2, (4, 12): 0.8}
(17, 23),N,{(17, 25): 0.2, (17, 24): 0.8}
(17, 23),S,{(17, 21): 0.2, (17, 22): 0.8}
(17, 23),E,{(19, 23): 0.2, (18, 23): 0.8}
(17, 23),W,{(15, 23): 0.2, (16, 23): 0.8}
(9, 19),N,{(9, 21): 0.2, (9, 20): 0.8}
(9, 19),S,{(9, 17): 0.2, (9, 18): 0.8}
(9, 19),E,{(11, 19): 0.2, (10, 19): 0.8}
(9, 19),W,{(7, 19): 0.2, (8, 19): 0.8}
(50, 20),N,{(50, 22): 0.2, (50, 21): 0.8}
(50, 20),S,{(50, 18): 0.2, (50, 19): 0.8}
(50, 20),W,{(48, 20): 0.2, (49, 20): 0.8}
(50, 20),E,{(50, 20): 1}
(40, 6),N,{(40, 8): 0.2, (40, 7): 0.8}
(40, 6),S,{(40, 4): 0.2, (40, 5): 0.8}
(40, 6),E,{(42, 6): 0.2, (41, 6): 0.8}
(40, 6),W,{(38, 6): 0.2, (39, 6): 0.8}
(27, 36),N,{(27, 38): 0.2, (27, 37): 0.8}
(27, 36),S,{(27, 34): 0.2, (27, 35): 0.8}
(27, 36),E,{(29, 36): 0.2, (28, 36): 0.8}
(27, 36),W,{(25, 36): 0.2, (26, 36): 0.8}
(6, 13),N,{(6, 15): 0.2, (6, 14): 0.8}
(6, 13),S,{(6, 11): 0.2, (6, 12): 0.8}
(6, 13),E,{(8, 13): 0.2, (7, 13): 0.8}
(6, 13),W,{(4, 13): 0.2, (5, 13): 0.8}
(19, 32),N,{(19, 34): 0.2, (19, 33): 0.8}
(19, 32),S,{(19, 30): 0.2, (19, 31): 0.8}
(19, 32),E,{(21, 32): 0.2, (20, 32): 0.8}
(19, 32),W,{(17, 32): 0.2, (18, 32): 0.8}
(39, 10),N,{(39, 12): 0.2, (39, 11): 0.8}
(39, 10),S,{(39, 8): 0.2, (39, 9): 0.8}
(39, 10),E,{(41, 10): 0.2, (40, 10): 0.8}
(39, 10),W,{(37, 10): 0.2, (38, 10): 0.8}
(30, 41),N,{(30, 43): 0.2, (30, 42): 0.8}
(30, 41),S,{(30, 39): 0.2, (30, 40): 0.8}
(30, 41),E,{(32, 41): 0.2, (31, 41): 0.8}
(30, 41),W,{(28, 41): 0.2, (29, 41): 0.8}
(20, 33),N,{(20, 35): 0.2, (20, 34): 0.8}
(20, 33),S,{(20, 31): 0.2, (20, 32): 0.8}
(20, 33),E,{(22, 33): 0.2, (21, 33): 0.8}
(20, 33),W,{(18, 33): 0.2, (19, 33): 0.8}
(12, 29),N,{(12, 31): 0.2, (12, 30): 0.8}
(12, 29),S,{(12, 27): 0.2, (12, 28): 0.8}
(12, 29),E,{(14, 29): 0.2, (13, 29): 0.8}
(12, 29),W,{(10, 29): 0.2, (11, 29): 0.8}
(31, 42),N,{(31, 44): 0.2, (31, 43): 0.8}
(31, 42),S,{(31, 40): 0.2, (31, 41): 0.8}
(31, 42),E,{(33, 42): 0.2, (32, 42): 0.8}
(31, 42),W,{(29, 42): 0.2, (30, 42): 0.8}
(4, 25),N,{(4, 27): 0.2, (4, 26): 0.8}
(4, 25),S,{(4, 23): 0.2, (4, 24): 0.8}
(4, 25),E,{(6, 25): 0.2, (5, 25): 0.8}
(4, 25),W,{(2, 25): 0.2, (3, 25): 0.8}
(32, 7),N,{(32, 9): 0.2, (32, 8): 0.8}
(32, 7),S,{(32, 5): 0.2, (32, 6): 0.8}
(32, 7),E,{(34, 7): 0.2, (33, 7): 0.8}
(32, 7),W,{(30, 7): 0.2, (31, 7): 0.8}
(23, 38),N,{(23, 40): 0.2, (23, 39): 0.8}
(23, 38),S,{(23, 36): 0.2, (23, 37): 0.8}
(23, 38),E,{(25, 38): 0.2, (24, 38): 0.8}
(23, 38),W,{(21, 38): 0.2, (22, 38): 0.8}
(24, 3),N,{(24, 5): 0.2, (24, 4): 0.8}
(24, 3),S,{(24, 1): 0.2, (24, 2): 0.8}
(24, 3),E,{(26, 3): 0.2, (25, 3): 0.8}
(24, 3),W,{(22, 3): 0.2, (23, 3): 0.8}
(43, 16),N,{(43, 18): 0.2, (43, 17): 0.8}
(43, 16),S,{(43, 14): 0.2, (43, 15): 0.8}
(43, 16),E,{(45, 16): 0.2, (44, 16): 0.8}
(43, 16),W,{(41, 16): 0.2, (42, 16): 0.8}
(35, 12),N,{(35, 14): 0.2, (35, 13): 0.8}
(35, 12),S,{(35, 10): 0.2, (35, 11): 0.8}
(35, 12),E,{(37, 12): 0.2, (36, 12): 0.8}
(35, 12),W,{(33, 12): 0.2, (34, 12): 0.8}
(1, 19),N,{(1, 21): 0.2, (1, 20): 0.8}
(1, 19),S,{(1, 17): 0.2, (1, 18): 0.8}
(1, 19),E,{(3, 19): 0.2, (2, 19): 0.8}
(1, 19),W,{(0, 19): 1.0}
(13, 30),N,{(13, 32): 0.2, (13, 31): 0.8}
(13, 30),S,{(13, 28): 0.2, (13, 29): 0.8}
(13, 30),E,{(15, 30): 0.2, (14, 30): 0.8}
(13, 30),W,{(11, 30): 0.2, (12, 30): 0.8}
(46, 27),N,{(46, 29): 0.2, (46, 28): 0.8}
(46, 27),S,{(46, 25): 0.2, (46, 26): 0.8}
(46, 27),E,{(48, 27): 0.2, (47, 27): 0.8}
(46, 27),W,{(44, 27): 0.2, (45, 27): 0.8}
(16, 35),N,{(16, 37): 0.2, (16, 36): 0.8}
(16, 35),S,{(16, 33): 0.2, (16, 34): 0.8}
(16, 35),E,{(18, 35): 0.2, (17, 35): 0.8}
(16, 35),W,{(14, 35): 0.2, (15, 35): 0.8}
(17, 0),N,{(17, 2): 0.2, (17, 1): 0.8}
(17, 0),E,{(19, 0): 0.2, (18, 0): 0.8}
(17, 0),W,{(15, 0): 0.2, (16, 0): 0.8}
(17, 0),S,{(17, 0): 1}
(36, 13),N,{(36, 15): 0.2, (36, 14): 0.8}
(36, 13),S,{(36, 11): 0.2, (36, 12): 0.8}
(36, 13),E,{(38, 13): 0.2, (37, 13): 0.8}
(36, 13),W,{(34, 13): 0.2, (35, 13): 0.8}
(49, 32),N,{(49, 34): 0.2, (49, 33): 0.8}
(49, 32),S,{(49, 30): 0.2, (49, 31): 0.8}
(49, 32),E,{(50, 32): 1.0}
(49, 32),W,{(47, 32): 0.2, (48, 32): 0.8}
(28, 9),N,{(28, 11): 0.2, (28, 10): 0.8}
(28, 9),S,{(28, 7): 0.2, (28, 8): 0.8}
(28, 9),E,{(30, 9): 0.2, (29, 9): 0.8}
(28, 9),W,{(26, 9): 0.2, (27, 9): 0.8}
(5, 25),N,{(5, 27): 0.2, (5, 26): 0.8}
(5, 25),S,{(5, 23): 0.2, (5, 24): 0.8}
(5, 25),E,{(7, 25): 0.2, (6, 25): 0.8}
(5, 25),W,{(3, 25): 0.2, (4, 25): 0.8}
(50, 33),N,{(50, 35): 0.2, (50, 34): 0.8}
(50, 33),S,{(50, 31): 0.2, (50, 32): 0.8}
(50, 33),W,{(48, 33): 0.2, (49, 33): 0.8}
(50, 33),E,{(50, 33): 1}
(42, 29),N,{(42, 31): 0.2, (42, 30): 0.8}
(42, 29),S,{(42, 27): 0.2, (42, 28): 0.8}
(42, 29),E,{(44, 29): 0.2, (43, 29): 0.8}
(42, 29),W,{(40, 29): 0.2, (41, 29): 0.8}
(8, 36),N,{(8, 38): 0.2, (8, 37): 0.8}
(8, 36),S,{(8, 34): 0.2, (8, 35): 0.8}
(8, 36),E,{(10, 36): 0.2, (9, 36): 0.8}
(8, 36),W,{(6, 36): 0.2, (7, 36): 0.8}
